quarter_index_zero_based,coarse_increment_mwh,native_increment_mwh,signed_discrepancy_mwh
3144,-0.010171784133605408,-0.011223289223318719,0.0010515050897133109
3145,0.018760819856680374,0.018755753213327602,5.066643352771849e-06
3146,0.019655092715498073,0.01960336968628685,5.1723029211223764e-05
3147,-0.0038225348680004712,-0.004595586187888286,0.0007730513198878149
3148,-0.15878159549496715,-0.15878159549496718,2.7755575615628914e-17
3149,-0.10794328376804663,-0.1079432837680466,-2.7755575615628914e-17
3150,-0.11732423889362649,-0.1173242388936265,1.3877787807814457e-17
3151,-0.032988900809827026,-0.033930768285061176,0.0009418674752341497
3152,-0.03755178826455619,-0.03778574058941761,0.0002339523248614181
3153,-0.02127823924516261,-0.022539993057233094,0.0012617538120704846
3154,-0.0,-7.00032307199964e-05,7.00032307199964e-05
3155,-0.0,-0.00010706929129278866,0.00010706929129278866
3156,-0.0,-5.3262156930268164e-05,5.3262156930268164e-05
3157,-0.0,-0.0007384739188575012,0.0007384739188575012
3158,-0.0,-0.0003037140282074555,0.0003037140282074555
3159,-0.0,-0.001250570200608682,0.001250570200608682
3160,-0.0,-0.0002655320918393084,0.0002655320918393084
3161,-0.0,-0.00035063960509068446,0.00035063960509068446
3162,-0.0,-0.0007023935345173044,0.0007023935345173044
3163,-0.0,-0.00013040386500099815,0.00013040386500099815
3164,-0.0,-0.0006991309900743607,0.0006991309900743607
3165,-0.0,-6.0965268283155304e-05,6.0965268283155304e-05
3166,-0.0,-0.0004756042034120039,0.0004756042034120039
3167,-0.0,-0.00019375761425310402,0.00019375761425310402
3168,-0.0,-0.0005265716452350515,0.0005265716452350515
3169,0.00886556674570054,0.008831248451266364,3.431829443417515e-05
3170,-6.920439398843646e-19,-0.00010745030415559345,0.00010745030415559276
3171,-5.536351519074917e-18,-5.420443342806681e-05,5.4204433428061276e-05
3172,-0.008865566745700536,-0.01040338178577399,0.0015378150400734546
3173,0.0007722016307887398,-0.0008772919667027246,0.0016494935974914644
3174,0.02333476268978873,0.023334762689788735,-3.469446951953614e-18
3175,0.02468170667542732,0.02468170667542732,0.0
3176,0.014404203035222874,0.014404203035222874,0.0
3177,0.023137528357452364,0.023137528357452367,-3.469446951953614e-18
3178,-0.009909014903467095,-0.011476607426789402,0.001567592523322307
3179,0.013023603519639873,0.013023603519639873,0.0
3180,0.010984215928829966,0.010682874383324333,0.00030134154550563383
3181,0.022724970226973066,0.02272497022697307,-3.469446951953614e-18
3182,-0.003499083382598266,-0.0042998380896236334,0.0008007547070253674
3183,0.006849431598185066,0.006223523755401001,0.000625907842784065
3184,0.007501588188353824,0.007325749141001625,0.0001758390473521991
3185,0.019703092486153116,0.019703092486153113,3.469446951953614e-18
3186,0.007461294770067197,0.007029816392815991,0.00043147837725120586
3187,0.011123391119582037,0.011035610589744168,8.778052983786887e-05
3188,0.011996865735103134,0.011991979168992634,4.886566110499577e-06
3189,0.022755952328574365,0.022755952328574365,0.0
3190,0.022351293402312875,0.022314754978949733,3.653842336314231e-05
3191,0.012933073889573668,0.012735713844097019,0.00019736004547664908
3192,0.013215856245758311,0.007178874133243199,0.0060369821125151124
3193,0.023149310211794255,0.02296688696579308,0.0001824232460011753
3194,0.027638477518893506,0.027638477518893506,0.0
3195,0.012148081924869714,0.011847475112282894,0.00030060681258681915
3196,0.02437954907211317,0.024379549072113166,3.469446951953614e-18
3197,0.023173356803429048,0.023173356803429048,0.0
3198,0.029157006729231248,0.02915700672923125,-3.469446951953614e-18
3199,0.025461105748167033,0.02546110574816703,3.469446951953614e-18
3200,0.018062965099813037,0.018062965099813037,0.0
3201,0.016543859970573498,0.016543859970573498,0.0
3202,-0.0051746036950030706,-0.005782138507527783,0.0006075348125247123
3203,-0.0077535162053681975,-0.008424323554241482,0.0006708073488732843
3204,-0.02242990960474488,-0.02329866812966196,0.0008687585249170793
3205,0.04247688357312981,0.042476883573129814,-6.938893903907228e-18
3206,0.0409864636498322,0.0409864636498322,0.0
3207,0.030124920933065836,0.030124920933065836,0.0
3208,-0.05559320267007633,-0.0556628857419603,6.968307188397194e-05
3209,-0.07228493287638935,-0.07233246167415809,4.752879776874497e-05
3210,0.005963781703016045,0.005585797275534359,0.00037798442748168595
3211,0.020516513525436538,0.02051651352543654,-3.469446951953614e-18
3212,-0.015293540699791561,-0.016413246643806865,0.0011197059440153038
3213,-0.11872812782469824,-0.11872812782469822,-2.7755575615628914e-17
3214,-0.05277408281647548,-0.05286912431628786,9.504149981238302e-05
3215,0.03445177384079616,0.03444544857099607,6.325269800086519e-06
3216,0.00856230010313569,0.008156088120725232,0.0004062119824104569
3217,0.014813067355210615,0.013868808377117093,0.0009442589780935227
3218,0.04333156906989464,0.043331569069894646,-6.938893903907228e-18
3219,0.0441491398139139,0.04414913981391389,6.938893903907228e-18
3220,-0.004978633669816136,-0.006135833203968468,0.001157199534152332
3221,-0.02855060376316632,-0.028874814816258566,0.0003242110530922472
3222,0.0032656001414435257,0.0024421687739788695,0.0008234313674646563
3223,-0.04508664855207419,-0.04591933481285311,0.0008326862607789184
3224,-0.03277703575265492,-0.03319055820550757,0.0004135224528526507
3225,-0.02765691334282452,-0.02862855168337558,0.0009716383405510599
3226,-0.14885950478934942,-0.14885950478934948,5.551115123125783e-17
3227,-0.07111793277887268,-0.07156204513460253,0.00044411235572984487
3228,-0.011364586978103015,-0.012457070820467837,0.001092483842364822
3229,-0.023478884310072196,-0.02379555955339845,0.0003166752433262539
3230,0.024064054888919204,0.02406299748977897,1.057399140233506e-06
3231,0.02720894390570252,0.02720894390570252,0.0
3232,-0.022530848759387493,-0.023339270905313837,0.0008084221459263435
3233,-0.028742150035234226,-0.029067316615436108,0.00032516658020188133
3234,0.04707364865229395,0.04700176146005212,7.188719224183321e-05
3235,0.08035924208463274,0.08035924208463276,-1.3877787807814457e-17
3236,1.5001888620247426e-16,-0.0005513329015609145,0.0005513329015610646
3237,0.034433127289276215,0.034433127289276215,0.0
3238,-0.09074024636959202,-0.0912097069086397,0.00046946053904768636
3239,-0.07112577165661109,-0.07126584618634622,0.00014007452973513468
3240,-0.0,-0.00043576110234452907,0.00043576110234452907
3241,-0.0,-0.0020756467872895023,0.0020756467872895023
3242,-0.0,-0.0005718768194439374,0.0005718768194439374
3243,-0.0,-0.0006611025472960054,0.0006611025472960054
3244,-0.0,-0.0006630976076687821,0.0006630976076687821
3245,-0.0,-0.00022688643546754569,0.00022688643546754569
3246,0.03307188025036233,0.03307188025036233,0.0
3247,0.020886095762574913,0.020886095762574913,0.0
3248,-0.03193460715682032,-0.03255719016619252,0.0006225830093722004
3249,-0.01307027982316424,-0.013986070794140314,0.0009157909709760735
3250,0.018837108959656824,0.01881326761266357,2.3841346993253715e-05
3251,0.019219497452283144,0.019145164189519517,7.433326276362617e-05
3252,0.010011190962654615,0.009473054973929482,0.0005381359887251334
3253,-0.04746777336601176,-0.047765160535111165,0.00029738716909940427
3254,-0.009553113041535522,-0.010738644953060145,0.0011855319115246232
3255,0.005446111516041261,0.0038111844144553234,0.0016349271015859376
3256,3.261280134836397e-18,-0.0010854806486146169,0.0010854806486146201
3257,-0.005446111516041264,-0.006895167287199568,0.0014490557711583033
3258,-0.0,-1.2167838643812866e-05,1.2167838643812866e-05
3259,-0.0,-0.0003286418884115775,0.0003286418884115775
3260,-0.0,-0.00018204326352288242,0.00018204326352288242
3261,-0.0,-4.0392944091044005e-05,4.0392944091044005e-05
3262,-0.0,-0.0007416649912222346,0.0007416649912222346
3263,-0.0,-0.00018142148693353017,0.00018142148693353017
