source,period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,request_mwh,hydrogen_energy_mwh,hours,restarts,deficit_pct
Belgium,calibration,4.0,0.25,0.1,1.3727380839490956e-09,243.05288358646473,475.14463701111225,4344.0,1,5.647898776978516e-10
Belgium,calibration,4.0,0.25,0.2,1.3771151538898954e-09,243.05288358646473,909.5561125853192,4344.0,1,5.665907491280572e-10
Belgium,calibration,4.0,0.25,0.4,1.3771151538898954e-09,243.05288358646473,1778.3561125853196,4344.0,1,5.665907491280572e-10
Belgium,calibration,4.0,0.5,0.0,9.904242649136162,486.10576717292946,91.63567787101982,4344.0,1,2.03746660047602
Belgium,calibration,4.0,0.5,0.025,0.9407691713881837,486.10576717292946,190.10943559400914,4344.0,1,0.19353178565633233
Belgium,calibration,4.0,0.5,0.05,1.3029439216322053e-09,486.10576717292946,298.0637971153946,4344.0,1,2.680371247619225e-10
Belgium,calibration,4.0,0.5,0.1,1.3526144463745519e-09,486.10576717292946,515.7326368885984,4344.0,1,2.782551736098549e-10
Belgium,calibration,4.0,0.5,0.2,1.3742873178761392e-09,486.10576717292946,950.2892740221878,4344.0,1,2.827136419032124e-10
Belgium,calibration,4.0,0.5,0.4,1.369096363333413e-09,486.10576717292946,1819.1122251706076,4344.0,1,2.816457766579767e-10
Belgium,calibration,4.0,0.75,0.0,27.816495674378448,729.1586507594086,150.42304979366662,4344.0,1,3.8148756303457354
Belgium,calibration,4.0,0.75,0.025,6.829823889080547,729.1586507594086,236.68026177058545,4344.0,1,0.9366718589935649
Belgium,calibration,4.0,0.75,0.05,1.1376523181664935,729.1586507594086,339.22697188934535,4344.0,1,0.15602260454314631
Belgium,calibration,4.0,0.75,0.1,1.3489220899772303e-09,729.1586507594086,555.7245595343404,4344.0,1,1.8499706320049095e-10
Belgium,calibration,4.0,0.75,0.2,1.3825010505422052e-09,729.1586507594086,990.7901070789345,4344.0,1,1.8960222841796492e-10
Belgium,calibration,4.0,0.75,0.4,1.378456215965464e-09,729.1586507594086,1859.63607990727,4344.0,1,1.8904750214919906e-10
Belgium,calibration,8.0,0.25,0.0,2.0791623481518916e-09,243.05288358646473,40.47103186238489,4344.0,1,8.554361986872873e-10
Belgium,calibration,8.0,0.25,0.025,2.606124444821574e-09,243.05288358646473,149.0318985577189,4344.0,1,1.0722458447584967e-09
Belgium,calibration,8.0,0.25,0.05,2.7269000126896522e-09,243.05288358646473,257.86631844431514,4344.0,1,1.1219369103759563e-09
Belgium,calibration,8.0,0.25,0.1,2.761441568307678e-09,243.05288358646473,475.1446370111039,4344.0,1,1.1361484494897218e-09
Belgium,calibration,8.0,0.25,0.2,2.756039717486476e-09,243.05288358646473,909.5561125853069,4344.0,1,1.133925949290797e-09
Belgium,calibration,8.0,0.25,0.4,2.756039717486476e-09,243.05288358646473,1778.3561125853073,4344.0,1,1.133925949290797e-09
Belgium,calibration,8.0,0.5,0.0,2.2755519341126917,486.10576717292946,83.38467310643128,4344.0,1,0.46811868687482094
Belgium,calibration,8.0,0.5,0.025,2.419187764397812e-09,486.10576717292946,189.08269233409737,4344.0,1,4.976669539362201e-10
Belgium,calibration,8.0,0.5,0.05,2.591171061797703e-09,486.10576717292946,298.0637971153869,4344.0,1,5.330467640545207e-10
Belgium,calibration,8.0,0.5,0.1,2.734555334050305e-09,486.10576717292946,515.732636888584,4344.0,1,5.625432814660481e-10
Belgium,calibration,8.0,0.5,0.2,2.745476167898191e-09,486.10576717292946,950.2892740222245,4344.0,1,5.647898776978516e-10
Belgium,calibration,8.0,0.5,0.4,2.754230307779791e-09,486.10576717292946,1819.1122251706383,4344.0,1,5.665907491280572e-10
Belgium,calibration,8.0,0.75,0.0,8.362947134754483,729.1586507594086,130.3224226736937,4344.0,1,1.1469310726883086
Belgium,calibration,8.0,0.75,0.025,2.005056194224845,729.1586507594086,231.41459054040072,4344.0,1,0.27498215815400484
Belgium,calibration,8.0,0.75,0.05,2.48687258077496e-09,729.1586507594086,337.98826462622327,4344.0,1,3.410605604397502e-10
Belgium,calibration,8.0,0.75,0.1,2.6560146546733203e-09,729.1586507594086,555.7245595343105,4344.0,1,3.642574427262322e-10
Belgium,calibration,8.0,0.75,0.2,2.7585529323709306e-09,729.1586507594086,990.7901070789359,4344.0,1,3.783199896892036e-10
Belgium,calibration,8.0,0.75,0.4,2.7620585536526747e-09,729.1586507594086,1859.6360799072563,4344.0,1,3.78800765893133e-10
Belgium,development,0.5,0.25,0.0,29.559434909080597,280.5551881574801,81.45614958340533,4368.0,1,10.536050002571479
Belgium,development,0.5,0.25,0.025,7.268032720944586,280.5551881574801,167.4470647555929,4368.0,1,2.5905893128110407
Belgium,development,0.5,0.25,0.05,1.3176688210855778,280.5551881574801,270.74640689040586,4368.0,1,0.46966474929201785
Belgium,development,0.5,0.25,0.1,0.011285724477455883,280.5551881574801,488.06735949261196,4368.0,1,0.004022639735010363
Belgium,development,0.5,0.25,0.2,1.7408765562426523e-10,280.5551881574801,924.8791591030068,4368.0,1,6.205112682733462e-11
Belgium,development,0.5,0.25,0.4,1.7408765562426523e-10,280.5551881574801,1798.4791591030069,4368.0,1,6.205112682733462e-11
Belgium,development,0.5,0.5,0.0,93.91984250740268,561.1103763149601,185.94739484632797,4368.0,1,16.738211673113668
Belgium,development,0.5,0.5,0.025,64.13996296149777,561.1103763149601,263.1559501717891,4368.0,1,11.430899457381447
Belgium,development,0.5,0.5,0.05,43.16454359968868,561.1103763149601,349.83349845564305,4368.0,1,7.692701012440328
Belgium,development,0.5,0.5,0.1,21.741410144362828,561.1103763149601,545.1953125687295,4368.0,1,3.8747118324824967
Belgium,development,0.5,0.5,0.2,11.433914859360895,561.1103763149601,970.9161027887371,4368.0,1,2.037730069162517
Belgium,development,0.5,0.5,0.4,10.73675124595233,561.1103763149601,1843.761010006377,4368.0,1,1.913482925848732
Belgium,development,0.5,0.75,0.0,205.0749401540718,841.6655644724291,267.2637032374877,4368.0,1,24.365371331618686
Belgium,development,0.5,0.75,0.025,174.85442517749047,841.6655644724291,340.8416180201142,4368.0,1,20.774810394802397
Belgium,development,0.5,0.75,0.05,149.75332558222019,841.6655644724291,420.90814500954644,4368.0,1,17.79249762654698
Belgium,development,0.5,0.75,0.1,114.59004558689288,841.6655644724291,599.1420667198149,4368.0,1,13.61467671054357
Belgium,development,0.5,0.75,0.2,82.27938742055395,841.6655644724291,999.8696657469925,4368.0,1,9.775781604196688
Belgium,development,0.5,0.75,0.4,76.67760108644387,841.6655644724291,1867.387340478871,4368.0,1,9.110221960251724
Belgium,development,1.0,0.25,0.0,18.02012054351125,280.5551881574801,68.97350540610839,4368.0,1,6.42302167422271
Belgium,development,1.0,0.25,0.025,1.9555803681582962,280.5551881574801,161.64477063847707,4368.0,1,0.6970394598657708
Belgium,development,1.0,0.25,0.05,3.408236030511563e-10,280.5551881574801,269.3086494534691,4368.0,1,1.2148183938050956e-10
Belgium,development,1.0,0.25,0.1,3.4687219771215904e-10,280.5551881574801,488.05512746976535,4368.0,1,1.236377769344455e-10
Belgium,development,1.0,0.25,0.2,3.457868138934961e-10,280.5551881574801,924.8791591030056,4368.0,1,1.232509069479052e-10
Belgium,development,1.0,0.25,0.4,3.457868138934961e-10,280.5551881574801,1798.4791591030055,4368.0,1,1.232509069479052e-10
Belgium,development,1.0,0.5,0.0,59.118869818161194,561.1103763149601,162.91229916681067,4368.0,1,10.536050002571479
Belgium,development,1.0,0.5,0.025,31.401644446752503,561.1103763149601,243.31500188038828,4368.0,1,5.5963400022968495
Belgium,development,1.0,0.5,0.05,14.536065441889171,561.1103763149601,334.8941295111858,4368.0,1,2.5905893128110407
Belgium,development,1.0,0.5,0.1,2.6353376421711556,561.1103763149601,541.4928137808117,4368.0,1,0.46966474929201785
Belgium,development,1.0,0.5,0.2,0.022571448954911765,561.1103763149601,976.1347189852239,4368.0,1,0.004022639735010363
Belgium,development,1.0,0.5,0.4,3.4817531124853047e-10,561.1103763149601,1849.7583182060137,4368.0,1,6.205112682733462e-11
Belgium,development,1.0,0.75,0.0,125.42851638294789,841.6655644724291,255.7913276321566,4368.0,1,14.902417501370477
Belgium,development,1.0,0.75,0.025,94.81135494009982,841.6655644724291,331.92910162612304,4368.0,1,11.264730190016655
Belgium,development,1.0,0.75,0.05,71.10303713118925,841.6655644724291,415.4231967095819,4368.0,1,8.447896662584492
Belgium,development,1.0,0.75,0.1,40.885809690941166,841.6655644724291,600.8283223894014,4368.0,1,4.8577263246559355
Belgium,development,1.0,0.75,0.2,21.536809434969637,841.6655644724291,1015.8725216323558,4368.0,1,2.558832194646016
Belgium,development,1.0,0.75,0.4,19.389719951148063,841.6655644724291,1887.0910739299297,4368.0,1,2.303732119930781
Belgium,development,2.0,0.25,0.0,10.33783282432183,280.5551881574801,61.094942831772904,4368.0,1,3.684776921152155
Belgium,development,2.0,0.25,0.025,6.358674482017135e-10,280.5551881574801,159.51323360200078,4368.0,1,2.2664611992304022e-10
Belgium,development,2.0,0.25,0.05,6.83815435398354e-10,280.5551881574801,269.3086494534593,4368.0,1,2.4373651397760555e-10
Belgium,development,2.0,0.25,0.1,6.999995656398882e-10,280.5551881574801,488.05512746976393,4368.0,1,2.4950512240998635e-10
Belgium,development,2.0,0.25,0.2,6.977562082885354e-10,280.5551881574801,924.8791591030068,4368.0,1,2.48705508841588e-10
Belgium,development,2.0,0.25,0.4,6.977562082885354e-10,280.5551881574801,1798.4791591030066,4368.0,1,2.48705508841588e-10
Belgium,development,2.0,0.5,0.0,36.0402410870225,561.1103763149601,137.94701081221677,4368.0,1,6.42302167422271
Belgium,development,2.0,0.5,0.025,13.427482448524513,561.1103763149601,224.01463000544825,4368.0,1,2.3930198077441105
Belgium,development,2.0,0.5,0.05,3.9111607363165923,561.1103763149601,323.28954127695414,4368.0,1,0.6970394598657708
Belgium,development,2.0,0.5,0.1,6.816472061023126e-10,561.1103763149601,538.6172989069382,4368.0,1,1.2148183938050956e-10
Belgium,development,2.0,0.5,0.2,6.937443954243181e-10,561.1103763149601,976.1102549395307,4368.0,1,1.236377769344455e-10
Belgium,development,2.0,0.5,0.4,6.915736277869922e-10,561.1103763149601,1849.7583182060112,4368.0,1,1.232509069479052e-10
Belgium,development,2.0,0.75,0.0,74.62028941400348,841.6655644724291,225.23808546987266,4368.0,1,8.865788570164066
Belgium,development,2.0,0.75,0.025,46.25964428120292,841.6655644724291,304.8969134257192,4368.0,1,5.496202557627421
Belgium,development,2.0,0.75,0.05,26.91795758023968,841.6655644724291,393.76886980708326,4368.0,1,3.198177365984117
Belgium,development,2.0,0.75,0.1,8.770997491137486,841.6655644724291,593.8304666590973,4368.0,1,1.042100076487661
Belgium,development,2.0,0.75,0.2,1.844678528446017,841.6655644724291,1024.5853271238648,4368.0,1,0.21917001316339874
Belgium,development,2.0,0.75,0.4,1.7277159659866135,841.6655644724291,1898.3152450070434,4368.0,1,0.20527345289094445
Belgium,development,4.0,0.25,0.0,3.9063365523407954,280.5551881574801,55.11720448756948,4368.0,1,1.392359406359688
Belgium,development,4.0,0.25,0.025,1.2866138958647671e-09,280.5551881574801,159.51323360200956,4368.0,1,4.5859565253969585e-10
Belgium,development,4.0,0.25,0.05,1.3681125838756194e-09,280.5551881574801,269.3086494534717,4368.0,1,4.876447278913538e-10
Belgium,development,4.0,0.25,0.1,1.3913105973302988e-09,280.5551881574801,488.0551274697682,4368.0,1,4.959133375745432e-10
Belgium,development,4.0,0.25,0.2,1.3881257625113317e-09,280.5551881574801,924.879159103007,4368.0,1,4.947781474396241e-10
Belgium,development,4.0,0.25,0.4,1.3881257625113317e-09,280.5551881574801,1798.4791591030075,4368.0,1,4.947781474396241e-10
Belgium,development,4.0,0.5,0.0,20.67566564864366,561.1103763149601,122.18988566354581,4368.0,1,3.684776921152155
Belgium,development,4.0,0.5,0.025,3.3729869023854784,561.1103763149601,214.15092758127886,4368.0,1,0.6011271658416396
Belgium,development,4.0,0.5,0.05,1.271734896403427e-09,561.1103763149601,319.02646720400156,4368.0,1,2.2664611992304022e-10
Belgium,development,4.0,0.5,0.1,1.367630870796708e-09,561.1103763149601,538.6172989069186,4368.0,1,2.4373651397760555e-10
Belgium,development,4.0,0.5,0.2,1.3999991312797764e-09,561.1103763149601,976.1102549395279,4368.0,1,2.4950512240998635e-10
Belgium,development,4.0,0.5,0.4,1.3955124165770709e-09,561.1103763149601,1849.7583182060137,4368.0,1,2.48705508841588e-10
Belgium,development,4.0,0.75,0.0,43.43243686786404,841.6655644724291,195.125371904766,4368.0,1,5.160296286457705
Belgium,development,4.0,0.75,0.025,19.506339529691008,841.6655644724291,279.8843369332782,4368.0,1,2.317587929585539
Belgium,development,4.0,0.75,0.05,8.36197087217397,841.6655644724291,377.87838342624474,4368.0,1,0.9935027907926115
Belgium,development,4.0,0.75,0.1,0.07848738331184915,841.6655644724291,587.721381531417,4368.0,1,0.009325245872574868
Belgium,development,4.0,0.75,0.2,0.021941825746612867,841.6655644724291,1025.9917988997622,4368.0,1,0.0026069530075602406
Belgium,development,4.0,0.75,0.4,0.021941825747691098,841.6655644724291,1899.8779013579554,4368.0,1,0.0026069530076883473
Belgium,development,8.0,0.25,0.0,0.30886856255914125,280.5551881574801,51.22859198242866,4368.0,1,0.11009190904206997
Belgium,development,8.0,0.25,0.025,2.572064688532155e-09,280.5551881574801,159.51323360197173,4368.0,1,9.167767330998044e-10
Belgium,development,8.0,0.25,0.05,2.7457355715566542e-09,280.5551881574801,269.3086494534896,4368.0,1,9.786793071227858e-10
Belgium,development,8.0,0.25,0.1,2.7611229424210563e-09,280.5551881574801,488.0551274697711,4368.0,1,9.84163921741912e-10
Belgium,development,8.0,0.25,0.2,2.769137805243357e-09,280.5551881574801,924.879159103019,4368.0,1,9.870207082711284e-10
Belgium,development,8.0,0.25,0.4,2.769137805243357e-09,280.5551881574801,1798.4791591030196,4368.0,1,9.870207082711284e-10
Belgium,development,8.0,0.5,0.0,7.812673104681591,561.1103763149601,110.23440897513896,4368.0,1,1.392359406359688
Belgium,development,8.0,0.5,0.025,2.364021232153169e-09,561.1103763149601,210.76008109732192,4368.0,1,4.2131126636414337e-10
Belgium,development,8.0,0.5,0.05,2.5732277917295343e-09,561.1103763149601,319.0264672040191,4368.0,1,4.5859565253969585e-10
Belgium,development,8.0,0.5,0.1,2.7362251677512387e-09,561.1103763149601,538.6172989069433,4368.0,1,4.876447278913538e-10
Belgium,development,8.0,0.5,0.2,2.7826211946605976e-09,561.1103763149601,976.1102549395364,4368.0,1,4.959133375745432e-10
Belgium,development,8.0,0.5,0.4,2.7762515250226634e-09,561.1103763149601,1849.758318206014,4368.0,1,4.947781474396241e-10
Belgium,development,8.0,0.75,0.0,21.700472836811908,841.6655644724291,174.59941507567223,4368.0,1,2.578277376764743
Belgium,development,8.0,0.75,0.025,4.3181030347954605,841.6655644724291,265.99893679533034,4368.0,1,0.5130426165768258
Belgium,development,8.0,0.75,0.05,0.11101175272577057,841.6655644724291,369.4146110997252,4368.0,1,0.013189532447529169
