day,capacity,model,pred,actual,native_loss_mwh,predicted_loss_mwh,baseline_charge_mwh,hydrogen_mwh,reserve_request_mwh,maximum_state_error_mwh,fallback_quarters
2025-01-05,1.0,minute,0.49887991281826555,0.4910773603689775,1.600993195296066e-12,2.849221876815684e-14,-0.15174655698597392,12.151746556985975,2.4591739349391877,0.007802552449288069,0
2025-01-06,1.0,minute,0.5173425921726815,0.5069298356951186,1.9331052245430365e-12,3.5957168413187007e-14,-0.5668748565833637,12.56687485658336,1.7014321477196377,0.010412756477562901,0
2025-01-07,1.0,minute,0.47018421019464657,0.4576993242704391,1.4931006902666093e-12,2.6390704897374823e-14,0.8624016875169395,11.137598312483064,1.9235568626447777,0.01248488592420749,0
2025-01-01,1.0,5minute,0.520936238860779,0.5120844569095155,1.613690490324113e-12,5.634456953560661e-15,0.30436540849699256,11.695634591503012,1.945745733020641,0.00885178195126346,0
2025-01-02,1.0,5minute,0.5308917125860131,0.5140352201486024,2.015657848156525e-12,7.071812572744902e-15,-1.0707644595519366,13.070764459551937,1.901941451622388,0.01685649243741072,0
2025-01-03,1.0,5minute,0.2704469864650745,0.26017241801070456,0.013665045470635273,6.358005484943808e-15,-0.755087657624712,12.755087657624708,3.5610394474375986,0.023598742256356775,0
2025-01-04,1.0,5minute,0.5055375083498014,0.49248866670618613,1.4352640224940781e-12,5.084603777668333e-15,0.27494323013450467,11.725056769865498,0.6697716521064773,0.013048841643627629,0
2025-01-05,1.0,5minute,0.49897597253080667,0.4789080815507269,1.5521524831721171e-12,5.618927451505702e-15,-0.1571472671115539,12.15714726711155,2.4591739349391877,0.020067890980079772,0
2025-01-06,1.0,5minute,0.5176122243281222,0.4845517415516572,1.7112269150414935e-12,7.008700712533615e-15,-0.5768332179337324,12.576833217933734,1.7014321477196377,0.03306048277646495,0
2025-01-07,1.0,5minute,0.47037713224492017,0.42704569760166,1.3329893443974667e-12,5.2160876168096615e-15,0.8541010268090065,11.145898973190995,1.9235568626447777,0.04333143464326017,0
2025-01-01,1.0,quarter,0.5213395236795422,0.5005057498996455,1.61558263231903e-12,1.904889006948407e-15,0.2927083219403631,11.707291678059638,1.945745733020641,0.020833773779896703,0
