day,baseline,seconds,blocks,delta_optimism_mwh,span_underestimate_mean_mwh,span_underestimate_max_mwh,native_throughput_mwh,omitted_throughput_mwh
2025-01-08,-0.25,1,96,0.0,0.0,0.0,6.605083941446689,0.0
2025-01-08,-0.25,60,96,0.0010064549223416505,5.687375569661622e-05,0.001376939682629412,6.605083941446689,0.01625545750916747
2025-01-08,-0.25,300,96,0.0064322160202536964,0.0003179206983088996,0.008941601828098819,6.605083941446689,0.10388802506994546
2025-01-08,-0.25,900,96,0.0180717439622833,0.0012870991008580488,0.028204285255453578,6.605083941446689,0.29188040076595867
2025-01-08,0.0,1,96,0.0,0.0,0.0,2.2460649170586904,0.0
2025-01-08,0.0,60,96,0.0002028213848569813,4.150394963205055e-06,9.457220979686154e-05,2.2460649170586904,0.0032758093087361636
2025-01-08,0.0,300,96,0.0047594902279187445,0.00021055663485481727,0.002670274568817653,2.2460649170586904,0.07687149165371673
2025-01-08,0.0,900,96,0.018920796921170845,0.0013688321301829022,0.035122778079183924,2.2460649170586904,0.3055936272491979
2025-01-08,0.25,1,96,0.0,0.0,0.0,6.3754532846446,0.0
2025-01-08,0.25,60,96,0.0006780448196574136,2.6294872144198894e-05,0.0005910876045209165,6.3754532846446,0.010951239354925098
2025-01-08,0.25,300,96,0.0030563019074972644,0.00013661150637449344,0.0053063158729277325,6.3754532846446,0.04936295177020688
2025-01-08,0.25,900,96,0.008904702377044642,0.0006009723520476554,0.02041333700774163,6.3754532846446,0.14382165351203607
2025-01-09,-0.25,1,96,0.0,0.0,0.0,6.375967710310777,0.0
2025-01-09,-0.25,60,96,0.0009127720149421023,4.433350222886755e-05,0.00120260870471354,6.375967710310777,0.014742365877663012
2025-01-09,-0.25,300,96,0.004401406710092945,0.0002541134224395484,0.005826797545666066,6.375967710310777,0.07108801215673358
2025-01-09,-0.25,900,96,0.009188973306295098,0.0006825540184627892,0.013720387238593364,6.375967710310777,0.14841297092700795
2025-01-09,0.0,1,96,0.0,0.0,0.0,1.439381565134152,0.0
2025-01-09,0.0,60,96,8.426043984534985e-05,4.61672409972042e-06,0.0003543121669123059,1.439381565134152,0.0013609074476765085
2025-01-09,0.0,300,96,0.0006548157202818362,4.637127492348299e-05,0.002721212358822285,1.439381565134152,0.010576061461599274
2025-01-09,0.0,900,96,0.0035729773609576416,0.00029518585058013286,0.0075771328490209094,1.439381565134152,0.05770788177491874
2025-01-09,0.25,1,96,0.0,0.0,0.0,6.068350351521423,0.0
2025-01-09,0.25,60,96,0.0006279761751141692,1.812724388909685e-05,0.0003864121473973279,6.068350351521423,0.010142570525381124
2025-01-09,0.25,300,96,0.004518911368410866,0.0001474521571064011,0.0056676403300640315,6.068350351521423,0.07298585371608149
2025-01-09,0.25,900,96,0.013223495592108182,0.000807859380358899,0.020792508195996387,6.068350351521423,0.21357535835998975
2025-01-10,-0.25,1,96,0.0,0.0,0.0,6.5139689732664685,0.0
2025-01-10,-0.25,60,96,0.0011648203879602737,7.811491909445033e-05,0.001404720724682812,6.5139689732664685,0.018813250252951094
2025-01-10,-0.25,300,96,0.004443887508370629,0.0003474738904317494,0.008664919134729623,6.5139689732664685,0.07177412814274116
2025-01-10,-0.25,900,96,0.008772801217227866,0.0007348695187301158,0.01697790297151114,6.5139689732664685,0.1416912911380305
2025-01-10,0.0,1,96,0.0,0.0,0.0,1.4722134561616294,0.0
2025-01-10,0.0,60,96,5.664040745904167e-05,1.7876781918189473e-06,5.5952796827143936e-05,1.4722134561616294,0.0009148107046558641
2025-01-10,0.0,300,96,0.0009794115935328929,2.1230414311631726e-05,0.0014083617114235697,1.4722134561616294,0.015818675221999978
2025-01-10,0.0,900,96,0.005945535912260396,0.00043978398295976096,0.012918480323866801,1.4722134561616294,0.09602755597120718
2025-01-10,0.25,1,96,0.0,0.0,0.0,6.0505906798465645,0.0
2025-01-10,0.25,60,96,0.0010032364369939161,2.4444700309467915e-05,0.0005525036047104789,6.0505906798465645,0.01620347509855822
2025-01-10,0.25,300,96,0.0045351847714785965,0.0001935016037772234,0.003997039662953013,6.0505906798465645,0.07324868874830776
2025-01-10,0.25,900,96,0.01665835767696472,0.0012212814613066125,0.030256015959549902,6.0505906798465645,0.269052512307706
2025-01-11,-0.25,1,96,0.0,0.0,0.0,4.70693010897977,0.0
2025-01-11,-0.25,60,96,0.002683188502656082,7.491953215363583e-05,0.0009354885382589252,4.70693010897977,0.04333672152112836
2025-01-11,-0.25,300,96,0.01335906574422269,0.0006157099409894261,0.005802429316677134,4.70693010897977,0.21576497937460887
2025-01-11,-0.25,900,96,0.027688785918599634,0.001668361179862868,0.023399362365172368,4.70693010897977,0.4472071952494267
2025-01-11,0.0,1,96,0.0,0.0,0.0,2.3482982886174812,0.0
2025-01-11,0.0,60,96,2.630252962945661e-05,5.070713364483518e-07,2.2684073937444954e-05,2.3482982886174812,0.00042481748886655945
2025-01-11,0.0,300,96,0.0009005711543282174,4.7745510368593956e-05,0.002654934363794704,2.3482982886174812,0.014545307303589149
2025-01-11,0.0,900,96,0.0014792170736868007,9.816415677548467e-05,0.006470317746715107,2.3482982886174812,0.023891134867111436
2025-01-11,0.25,1,96,0.0,0.0,0.0,8.10538316032225,0.0
2025-01-11,0.25,60,96,4.457651430930104e-05,2.134660951593432e-06,0.00020492745138336876,8.10538316032225,0.0007199643199683539
2025-01-11,0.25,300,96,0.0003780446961218747,3.197681639729605e-05,0.0030697743741709173,8.10538316032225,0.006105876534808867
2025-01-11,0.25,900,96,0.0024983784994106932,0.00022172604707535037,0.021285700519264105,8.10538316032225,0.040351817687584106
2025-01-12,-0.25,1,96,0.0,0.0,0.0,5.835129465904763,0.0
2025-01-12,-0.25,60,96,0.0017768428391897796,3.621526600292968e-05,0.0012618290725153886,5.835129465904763,0.028698148949612576
2025-01-12,-0.25,300,96,0.0057886779149799936,0.00017902090928557143,0.002378778286056281,5.835129465904763,0.09349411065481478
2025-01-12,-0.25,900,96,0.012525841608847932,0.0006713831887343536,0.012454183142397029,5.835129465904763,0.20230740742862746
2025-01-12,0.0,1,96,0.0,0.0,0.0,2.7241213383919627,0.0
2025-01-12,0.0,60,96,2.8378871582271346e-06,-5.03229195119572e-09,4.747548726089564e-07,2.7241213383919627,4.5835290882204226e-05
2025-01-12,0.0,300,96,0.00012309046760160806,7.695388600503064e-06,0.00028473989874301534,2.7241213383919627,0.0019880590987313295
2025-01-12,0.0,900,96,0.0006228590188400731,4.659554208230734e-05,0.0016727041807955423,2.7241213383919627,0.01005992229742931
2025-01-12,0.25,1,96,0.0,0.0,0.0,7.820030990545198,0.0
2025-01-12,0.25,60,96,0.00040443576572131,1.0311979966834756e-05,0.00037074975675634517,7.820030990545198,0.0065321240504725535
2025-01-12,0.25,300,96,0.0018522301064474202,9.054189083759554e-05,0.0033515061217984296,7.820030990545198,0.029915743986590852
2025-01-12,0.25,900,96,0.007471794588806076,0.0005885394367780859,0.02232735307867489,7.820030990545198,0.12067846930303819
2025-01-13,-0.25,1,96,0.0,0.0,0.0,7.565095434853997,0.0
2025-01-13,-0.25,60,96,0.0006853206271114766,3.786434973509224e-05,0.001062089630910583,7.565095434853997,0.011068752397660475
2025-01-13,-0.25,300,96,0.0038204443804742473,0.00021112657134290358,0.006134622809980478,7.565095434853997,0.06170477178187511
2025-01-13,-0.25,900,96,0.012950224507374573,0.001011139928293616,0.01688494958152378,7.565095434853997,0.20916170166651438
2025-01-13,0.0,1,96,0.0,0.0,0.0,2.9474168016016495,0.0
2025-01-13,0.0,60,96,2.7340473208272703e-05,-1.3115326316729744e-07,4.967913827310516e-06,2.9474168016016495,0.00044158152614475117
2025-01-13,0.0,300,96,0.0002408359748421169,1.3717426756289963e-05,0.0010675310869952548,2.9474168016016495,0.0038897906590614753
2025-01-13,0.0,900,96,0.0025112297698034144,0.0001933442775681215,0.008179157962368634,2.9474168016016495,0.04055938116187173
2025-01-13,0.25,1,96,0.0,0.0,0.0,6.6205462126974925,0.0
2025-01-13,0.25,60,96,0.0013056911661706778,4.620106556495492e-05,0.00135749540817217,6.6205462126974925,0.021088482751974294
2025-01-13,0.25,300,96,0.0076247322314035556,0.0004940076654329667,0.011579093864305539,6.6205462126974925,0.1231485961766903
2025-01-13,0.25,900,96,0.02306521838067799,0.0017959363850462758,0.03263040934184242,6.6205462126974925,0.37253101851892656
2025-01-14,-0.25,1,96,0.0,0.0,0.0,7.320859508112406,0.0
2025-01-14,-0.25,60,96,0.0005273675040769372,4.240137886754613e-05,0.002081788494300532,7.320859508112406,0.008517619482466807
2025-01-14,-0.25,300,96,0.0018503027231511204,0.00016079120016213144,0.006879725682097777,7.320859508112406,0.029884614429713467
2025-01-14,-0.25,900,96,0.0021629252594126958,0.0001887678732955144,0.009565486302902652,7.320859508112406,0.0349338443968267
2025-01-14,0.0,1,96,0.0,0.0,0.0,1.7633655970810558,0.0
2025-01-14,0.0,60,96,2.5073074139625132e-05,2.017445485250371e-06,9.901822129102303e-05,1.7633655970810558,0.00040496030399371534
2025-01-14,0.0,300,96,0.0005673565632006948,2.7070629542766807e-05,0.0009726654519439382,1.7633655970810558,0.009163490883331293
2025-01-14,0.0,900,96,0.0020466013790539886,0.00015788080821732193,0.0052468430537063624,1.7633655970810558,0.03305507381979267
2025-01-14,0.25,1,96,0.0,0.0,0.0,5.59031147902012,0.0
2025-01-14,0.25,60,96,0.0017844893988743032,7.822466554553085e-05,0.0015917713753314452,5.59031147902012,0.02882165008418306
2025-01-14,0.25,300,96,0.007850042537955453,0.0004072506907397123,0.006821776147903552,5.59031147902012,0.12678762861916382
2025-01-14,0.25,900,96,0.022968323392818804,0.0015345810526866442,0.022472610463556357,5.59031147902012,0.37096604792451826
2025-01-15,-0.25,1,96,0.0,0.0,0.0,6.2356326875111465,0.0
2025-01-15,-0.25,60,96,9.734771519838425e-06,4.80510697472416e-07,2.8993163153523405e-05,6.2356326875111465,0.00015722826944451762
2025-01-15,-0.25,300,96,6.498418222028457e-05,1.05602539226873e-06,5.994250595070527e-05,6.2356326875111465,0.0010495727034389377
2025-01-15,-0.25,900,96,6.498418222034702e-05,1.0560253922693805e-06,5.994250595071221e-05,6.2356326875111465,0.0010495727034389168
2025-01-15,0.0,1,96,0.0,0.0,0.0,0.47032854758540565,0.0
2025-01-15,0.0,60,96,1.85258092355566e-05,1.1028917865539425e-06,9.320217563597128e-05,0.47032854758540565,0.0002992141010509493
2025-01-15,0.0,300,96,0.00044578682109386634,3.793826042405178e-05,0.0015394843149690272,0.47032854758540565,0.007199993330377563
2025-01-15,0.0,900,96,0.0026711299987686892,0.0002363926720701547,0.015490062379755401,0.47032854758540565,0.04314196217942109
2025-01-15,0.25,1,96,0.0,0.0,0.0,5.841206694342172,0.0
2025-01-15,0.25,60,96,0.00033853011907162417,4.6238997889851505e-06,0.0005056030141795953,5.841206694342172,0.005467668588908715
2025-01-15,0.25,300,96,0.003202591511430826,0.00018247332772582784,0.008676994712928245,5.841206694342172,0.051725704822881455
2025-01-15,0.25,900,96,0.004692517970825771,0.000300287171826758,0.01273287401695293,5.841206694342172,0.07578980914987973
2025-01-16,-0.25,1,96,0.0,0.0,0.0,6.277992092408452,0.0
2025-01-16,-0.25,60,96,9.136667903045237e-05,9.358329150925954e-08,8.983996033884445e-06,6.277992092408452,0.001475681758327893
2025-01-16,-0.25,300,96,0.0004640420228829434,9.358329151063285e-08,8.983996033884445e-06,6.277992092408452,0.007494836796493286
2025-01-16,-0.25,900,96,0.001070045424587239,5.432498736728759e-05,0.005215198787308542,6.277992092408452,0.017282520604089538
2025-01-16,0.0,1,96,0.0,0.0,0.0,0.6129920587420387,0.0
2025-01-16,0.0,60,96,1.0573881144028309e-05,3.0139708335915054e-07,1.4981097912379875e-05,0.6129920587420387,0.00017078089820128428
2025-01-16,0.0,300,96,0.0006356658714850355,5.156025405303438e-05,0.00314109319001978,0.6129920587420387,0.010266768371063703
2025-01-16,0.0,900,96,0.00435756190685242,0.0003577801219964817,0.016450914869467863,0.6129920587420387,0.0703798658495057
2025-01-16,0.25,1,96,0.0,0.0,0.0,5.823317646498845,0.0
2025-01-16,0.25,60,96,0.0005396123278208036,1.7062405370984844e-05,0.0007645970943256086,5.823317646498845,0.008715388111794758
2025-01-16,0.25,300,96,0.004166915467263098,4.6564986495639724e-05,0.00482408892443012,5.823317646498845,0.06730069654951339
2025-01-16,0.25,900,96,0.005202536282225646,9.170584896321528e-05,0.004910044766045604,5.823317646498845,0.08402721830320686
2025-01-17,-0.25,1,96,0.0,0.0,0.0,8.32738504615555,0.0
2025-01-17,-0.25,60,96,-5.829364768672463e-14,-6.072254967367149e-16,9.159339953157541e-16,8.32738504615555,0.0
2025-01-17,-0.25,300,96,-5.830058658062853e-14,-6.072977768815472e-16,9.298117831235686e-16,8.32738504615555,1.3877787807814457e-17
2025-01-17,-0.25,900,96,-5.832834215624416e-14,-6.075868974608767e-16,9.298117831235686e-16,8.32738504615555,0.0
2025-01-17,0.0,1,96,0.0,0.0,0.0,2.363058862760324,0.0
2025-01-17,0.0,60,96,9.095792108685666e-08,9.47478344556007e-10,9.09579217518025e-08,2.363058862760324,1.46907983593017e-06
2025-01-17,0.0,300,96,4.959885446600014e-05,3.970259381879987e-06,0.00012426539991217816,2.363058862760324,0.0008010811546144995
2025-01-17,0.0,900,96,0.0004215212486419843,3.6498819365745874e-05,0.0021496345863952944,2.363058862760324,0.006808075149897557
2025-01-17,0.25,1,96,0.0,0.0,0.0,5.073943851389157,0.0
2025-01-17,0.25,60,96,0.002199862240677829,6.318526145910854e-05,0.0010755150802025104,5.073943851389157,0.03553042106864198
2025-01-17,0.25,300,96,0.012324699928845727,0.0006652708719019971,0.00861920153938698,5.073943851389157,0.1990587273723754
2025-01-17,0.25,900,96,0.032911992873685916,0.0022239547340983947,0.03285950381170063,5.073943851389157,0.5315682697804498
2025-01-18,-0.25,1,96,0.0,0.0,0.0,7.811758918636776,0.0
2025-01-18,-0.25,60,96,-4.796163466380676e-14,-4.996003610813204e-16,1.2351231148954867e-15,7.811758918636776,-1.3183898417423734e-16
2025-01-18,-0.25,300,96,-4.792000130038332e-14,-4.991666802123262e-16,1.2490009027033011e-15,7.811758918636776,-2.3592239273284576e-16
2025-01-18,-0.25,900,96,-4.758693439299577e-14,-4.956972332603726e-16,1.2490009027033011e-15,7.811758918636776,0.0
2025-01-18,0.0,1,96,0.0,0.0,0.0,1.818507314254687,0.0
2025-01-18,0.0,60,96,4.5478960656356137e-07,4.0699241888056586e-08,3.907127223330004e-06,1.818507314254687,7.345399179759558e-06
2025-01-18,0.0,300,96,3.9656744305391817e-05,2.1896496382111094e-06,6.588119781418024e-05,1.818507314254687,0.0006405041176837821
2025-01-18,0.0,900,96,0.00018561564794103267,1.3483582320281816e-05,0.00028081207101267824,1.818507314254687,0.0029979159633447003
2025-01-18,0.25,1,96,0.0,0.0,0.0,5.263883273086369,0.0
2025-01-18,0.25,60,96,0.0013641900941130827,4.5811538875770706e-05,0.0009558093432384951,5.263883273086369,0.022033310797648697
2025-01-18,0.25,300,96,0.008510923734191992,0.000301346019722441,0.007555978570973242,5.263883273086369,0.13746165481266148
2025-01-18,0.25,900,96,0.016951706381207805,0.000995395669163259,0.014245482557624502,5.263883273086369,0.2737904467060438
2025-01-19,-0.25,1,96,0.0,0.0,0.0,6.907574183206302,0.0
2025-01-19,-0.25,60,96,5.7401475060153e-05,5.136873131557276e-06,0.0003144163605961481,6.907574183206302,0.0009271028629134412
2025-01-19,-0.25,300,96,0.00010338720800068257,9.25214848777578e-06,0.000573789894298217,6.907574183206302,0.0016698277592036917
2025-01-19,-0.25,900,96,0.0018134267898875962,0.00016228404119672478,0.015264851594357285,6.907574183206302,0.029289023755314763
