period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
calibration,4.0,0.25,0.025,1.3593335215442818e-09,104.33515869615918,125.67356201076453,0.0,2.0,1.8615139304019623,1.302852785706571e-09,0.14732560595535923,125.52623640480917
calibration,4.0,0.25,0.05,1.3275202030308314e-09,104.33515869615918,234.27309173625935,0.0,2.0,1.9637721709818643,1.2723613205945127e-09,0.03854024363631458,234.23455149262304
calibration,4.0,0.25,0.1,1.3447036282592563e-09,104.33515869615918,451.47437724613553,0.0,2.0,2.0068853468003747,1.2888307690940982e-09,-0.006472225992352189,451.4808494721279
calibration,4.0,0.25,0.2,1.3463529094783058e-09,104.33515869615918,885.7826885029378,0.0,2.0,2.0086629326208514,1.290411522159182e-09,-0.008143156663600298,885.7908316596014
calibration,4.0,0.25,0.4,1.3463529094783058e-09,104.33515869615918,1754.3826885029382,0.0,2.0,2.0086629326208514,1.290411522159182e-09,-0.008143156663600298,1754.3908316596019
calibration,4.0,0.5,0.0,10.814912448046046,208.67031739231837,47.78175767887042,0.0,2.0,1.495923124559304,5.182774715252418,0.5362519951496765,47.245505683720744
calibration,4.0,0.5,0.025,2.0855907326236554,208.67031739231837,145.29913737966618,0.0,2.0,1.6135981553698824,0.9994668904933725,0.41106579215969963,144.8880715875065
calibration,4.0,0.5,0.05,1.279532592959842e-09,208.67031739231837,251.34712402131362,0.0,2.0,1.7230278608030358,6.131838054159899e-10,0.29465121191166405,251.05247280940196
calibration,4.0,0.5,0.1,1.3323419117889315e-09,208.67031739231837,468.5461834725399,0.0,2.0,1.9275443419636984,6.384913429177435e-10,0.07708048727266129,468.4691029852672
calibration,4.0,0.5,0.2,1.3416614517917838e-09,208.67031739231837,902.9487544922819,0.0,2.0,2.0137706936006765,6.429574980083743e-10,-0.012944451984635917,902.9616989442665
calibration,4.0,0.5,0.4,1.3397783948735843e-09,208.67031739231837,1771.5653770058923,0.0,2.0,2.01732586524182,6.420550903532122e-10,-0.016286313327310804,1771.5816633192196
calibration,4.0,0.75,0.0,21.84850884981767,313.00547608849115,77.51218886586462,0.0,2.0,1.2438846868389344,6.980232142533117,0.8043779927245379,76.70781087314008
calibration,4.0,0.75,0.025,8.167523855649632,313.00547608849115,169.3927662927021,0.0,2.0,1.3645592225054757,2.6093868892378596,0.6760008271218344,168.71676546558027
calibration,4.0,0.75,0.05,2.5903148808208303,313.00547608849115,271.21348961781325,0.0,2.0,1.4760176056443983,0.8275621606340557,0.5574280791017039,270.6560615387115
calibration,4.0,0.75,0.1,1.3283594322679726e-09,313.00547608849115,485.4750632258196,0.0,2.0,1.6892434759214945,4.2438855986418156e-10,0.33059204689202715,485.1444711789276
calibration,4.0,0.75,0.2,1.354344760014668e-09,313.00547608849115,919.8714558953121,0.0,2.0,1.9820635434064164,4.326904362630944e-10,0.01908133680168464,919.8523745585104
calibration,4.0,0.75,0.4,1.3533501812869483e-09,313.00547608849115,1788.5222495338583,0.0,2.0,2.0103273427184045,4.3237268504028876e-10,-0.009707702155300249,1788.5319572360136
calibration,8.0,0.25,0.0,1.4173439531125192,104.33515869615918,19.64109773655432,0.0,4.0,3.7479615622797873,1.3584528655772246,0.2681259975746944,19.372971738979622
calibration,8.0,0.25,0.025,2.610007910735445e-09,104.33515869615918,125.67356201076205,0.0,4.0,3.8615139304019177,2.5015612602231324e-09,0.1473256059554067,125.52623640480665
calibration,8.0,0.25,0.05,2.6868531923784917e-09,104.33515869615918,234.2730917363336,0.0,4.0,3.963772170982819,2.575213596217399e-09,0.03854024363529884,234.2345514926983
calibration,8.0,0.25,0.1,2.6773381855896626e-09,104.33515869615918,451.47437724613616,0.0,4.0,4.006885346800331,2.5660939409566658e-09,-0.00647222599231128,451.48084947212845
calibration,8.0,0.25,0.2,2.6770760603594437e-09,104.33515869615918,885.7826885029416,0.0,4.0,4.008662932620972,2.5658427071122986e-09,-0.008143156663713427,885.7908316596053
calibration,8.0,0.25,0.4,2.6770760603594437e-09,104.33515869615918,1754.382688502942,0.0,4.0,4.008662932620972,2.5658427071122986e-09,-0.008143156663713427,1754.3908316596057
calibration,8.0,0.5,0.0,6.594687904929245,208.67031739231837,43.3191493616435,0.0,4.0,3.4959231245592117,3.1603382729948395,0.5362519951497748,42.78289736649372
calibration,8.0,0.5,0.025,0.20559073376522746,208.67031739231837,143.25989539368373,0.0,4.0,3.613598155369924,0.09852418702114638,0.4110657921596552,142.84882960152407
calibration,8.0,0.5,0.05,2.7186670430885635e-09,208.67031739231837,251.34712402152905,0.0,4.0,3.723027860803925,1.302852785706571e-09,0.29465121191071797,251.05247280961834
calibration,8.0,0.5,0.1,2.6550404060616628e-09,208.67031739231837,468.5461834725187,0.0,4.0,3.9275443419637286,1.2723613205945127e-09,0.07708048727262916,468.4691029852461
calibration,8.0,0.5,0.2,2.6894072565185125e-09,208.67031739231837,902.9487544922711,0.0,4.0,4.013770693600749,1.2888307690940982e-09,-0.012944451984704378,902.9616989442558
calibration,8.0,0.5,0.4,2.6927058189566116e-09,208.67031739231837,1771.5653770058757,0.0,4.0,4.017325865241703,1.290411522159182e-09,-0.016286313327200597,1771.5816633192028
calibration,8.0,0.75,0.0,12.541789655779553,313.00547608849115,67.64192972298153,0.0,4.0,3.243884686838928,4.006891448836444,0.8043779927245448,66.83755173025699
calibration,8.0,0.75,0.025,4.816266925105608,313.00547608849115,165.78757393800728,0.0,4.0,3.3645592225053544,1.538716505951474,0.6760008271219634,165.11157311088533
calibration,8.0,0.75,0.05,0.7103148822623199,313.00547608849115,269.18598661769283,0.0,4.0,3.4760176056453456,0.22693369174841643,0.5574280791006962,268.62855853859213
calibration,8.0,0.75,0.1,2.6146633302039454e-09,313.00547608849115,485.4750632258093,0.0,4.0,3.6892434759214976,8.353410818489139e-10,0.33059204689202387,485.1444711789173
calibration,8.0,0.75,0.2,2.675198912827248e-09,313.00547608849115,919.8714558953042,0.0,4.0,3.982063543406441,8.546811852170059e-10,0.019081336801658657,919.8523745585026
calibration,8.0,0.75,0.4,2.680139487551429e-09,313.00547608849115,1788.5222495338537,0.0,4.0,4.010327342718317,8.562596159799182e-10,-0.00970770215521801,1788.531957236009
development,0.5,0.25,0.0,34.9368665828936,100.50238914345823,6.025548890653028,0.0,0.0359983074329265,0.2612249189286073,34.762224938776654,-0.2117130148059399,6.237261905458968
development,0.5,0.25,0.025,2.2376301203750333,100.50238914345823,80.57085130611169,0.0,0.1115139304015952,0.2650284178958907,2.2264447038975512,-0.14430361824463778,80.71515492435633
development,0.5,0.25,0.05,0.4671814939941791,100.50238914345823,189.3939290564717,0.0,0.2137721709820047,0.2650284178959216,0.4648461573657906,-0.048180872099081846,189.4421099285708
development,0.5,0.25,0.1,0.004682363893407079,100.50238914345823,409.9630550897588,0.0,0.2568853468003637,0.2650284178959204,0.004658957795245465,-0.007654486829823327,409.97070957658866
development,0.5,0.25,0.2,1.5145573777903857e-10,100.50238914345823,851.691226455672,0.0,0.2586629326208874,0.2650284178959204,1.5069864415148277e-10,-0.00598355615853102,851.6972100118305
development,0.5,0.25,0.4,1.5145573777903857e-10,100.50238914345823,1735.091226455672,0.0,0.2586629326208874,0.2650284178959204,1.5069864415148277e-10,-0.00598355615853102,1735.0972100118306
development,0.5,0.5,0.0,77.5463640659782,201.00477828691646,20.376463601065606,0.0,0.071996614865853,0.279942761321763,38.57936349915406,-0.19546937766855538,20.57193297873416
development,0.5,0.5,0.025,27.912220926372036,201.00477828691646,76.33306939876373,0.0,0.1338956773682827,0.2800557851382137,13.88634696361786,-0.13739050130373515,76.47045990006747
development,0.5,0.5,0.05,13.622169041608537,201.00477828691646,171.41396503526985,0.0,0.1967129965072077,0.2800568357917981,6.777037420555296,-0.07834320892751495,171.49230824419737
development,0.5,0.5,0.1,5.663911446094736,201.00477828691646,384.04989321936057,0.0,0.25332651960908,0.2800568357918585,2.817799404753456,-0.025126497211811833,384.0750197165724
development,0.5,0.5,0.2,1.7908328179811412,201.00477828691646,821.8514962704111,0.0,0.2666563305150448,0.2800568357918607,0.8909404210405817,-0.012596474960206955,821.8640927453713
development,0.5,0.5,0.4,1.2271536494069681,201.00477828691646,1704.6723880543016,0.0,0.2680674881469986,0.2800568357918607,0.6105096902996582,-0.011269986786170366,1704.6836580410877
development,0.5,0.75,0.0,124.77076478514819,301.5071674303827,37.65541710203344,0.0,0.1079949222987789,0.2950092959770456,41.38235447220586,-0.17579351125757073,37.83121061329101
development,0.5,0.75,0.025,69.67094167138805,301.5071674303827,87.5254120712263,0.0,0.1694194672141415,0.2950778863834112,23.10755736427888,-0.11811891401911351,87.6435309852454
development,0.5,0.75,0.05,44.913010818997854,301.5071674303827,171.01563511459804,0.0,0.2306148606435389,0.2950852536876824,14.896166881130002,-0.060602169461494895,171.07623728405954
development,0.5,0.75,0.1,24.763214568999906,301.5071674303827,370.3012307847561,0.0,0.2698933475539586,0.2950852536878199,8.21314291797646,-0.023680391765829617,370.32491117652194
