period,capacity_mwh,reserve_mw,supply_mw,model,native_deficit_mwh,predicted_deficit_mwh,requested_reserve_mwh,hydrogen_energy_mwh,baseline_charge_mwh,maximum_state_error_mwh,initial_inventory_mwh,terminal_inventory_mwh,hours,native_deficit_pct,predicted_deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh,restored_hydrogen_change_mwh
calibration,2.0,0.75,0.5,minute,4.888414758781993e-10,0.11505037811571196,313.00547608849115,2223.108606940845,-51.608606940845384,0.2825678108623817,1.0,0.7278070761684834,4343.0,1.5617665287747134e-10,0.036756666226243774,0.28956694024629426,2222.8190400005988,51.31904000059876
calibration,2.0,0.75,0.5,native,0.11518720112228313,0.11518720112228313,313.00547608849115,2222.719993306637,-51.21999330663722,0.0,1.0,1.01032734271837,4343.0,0.036800378882099194,0.036800378882099194,-0.009707702155267896,2222.7297010087923,51.22970100879229
calibration,2.0,0.75,0.5,quarter,3.652811063914742,0.10554534139880528,313.00547608849115,2227.2168055110956,-55.71680551109555,0.9826946180136652,1.0,0.4760266464627811,4343.0,1.1670118713456759,0.0337199664100976,0.5574184612098073,2226.659387049886,55.159387049885936
calibration,2.0,0.75,0.75,5minute,1.093537103690832,0.1149351561118785,313.00547608849115,3310.2631560074415,-53.01315600744155,0.8941227320452347,1.0,0.476797022012368,4343.0,0.3493667642356753,0.036719854728479155,0.5565989127527999,3309.706557094689,52.45655709468883
calibration,2.0,0.75,0.75,envelope,0.11518720112029283,0.1151872004506386,313.00547608849115,3308.469993306644,-51.21999330664402,6.5414340610914215e-12,1.0,1.0103273427152226,4343.0,0.03680037888146333,0.03680037866752003,-0.009707702152309263,3308.4797010087964,51.22970100879638
calibration,2.0,0.75,0.75,gross,0.11518720104206921,0.0,313.00547608849115,3308.4943725918715,-51.24437259187165,0.025821284803828,1.0,0.9845060579159328,4343.0,0.036800378856472186,,0.016482917110709767,3308.4778896747607,51.22788967476072
calibration,2.0,0.75,0.75,minute,4.888414758781993e-10,0.11505037811571196,313.00547608849115,3308.8586069408457,-51.608606940845384,0.2825678108623817,1.0,0.7278070761684834,4343.0,1.5617665287747134e-10,0.036756666226243774,0.28956694024629426,3308.569040000599,51.319040000599216
calibration,2.0,0.75,0.75,native,0.11518720112228313,0.11518720112228313,313.00547608849115,3308.469993306637,-51.21999330663722,0.0,1.0,1.01032734271837,4343.0,0.036800378882099194,0.036800378882099194,-0.009707702155267896,3308.4797010087923,51.22970100879229
calibration,2.0,0.75,0.75,quarter,3.652811063914742,0.10554534139880528,313.00547608849115,3312.9668055110956,-55.71680551109555,0.9826946180136652,1.0,0.4760266464627811,4343.0,1.1670118713456759,0.0337199664100976,0.5574184612098073,3312.409387049886,55.159387049885936
calibration,4.0,0.25,0.25,5minute,8.866477828159555e-10,4.487248888146493e-12,104.33515869615918,1103.530298368887,-17.780298368887173,0.6012237723375216,2.0,1.4075087672346376,4343.0,8.498072882584258e-10,4.300802283930085e-12,0.6303098220908111,1102.8999885467963,17.149988546796294
calibration,4.0,0.25,0.25,envelope,1.3478970664495076e-09,0.0,104.33515869615918,1102.9326885029436,-17.182688502943588,7.136069513080656e-12,2.0,2.00866293262372,4343.0,1.291891518922017e-09,0.0,-0.008143156666296987,1102.94083165961,17.190831659610012
calibration,4.0,0.25,0.25,gross,1.3478970664495076e-09,0.0,104.33515869615918,1102.9326885029436,-17.182688502943588,7.136069513080656e-12,2.0,2.00866293262372,4343.0,1.291891518922017e-09,,-0.008143156666296987,1102.94083165961,17.190831659610012
calibration,4.0,0.25,0.25,minute,9.345162007484936e-10,2.2383269767184393e-11,104.33515869615918,1103.0624122029092,-17.312412202909137,0.1303653511582541,2.0,1.878308681486876,4343.0,8.956867583533904e-10,2.1453237860468572e-11,0.12945884948204692,1102.9329533534271,17.182953353427138
calibration,4.0,0.25,0.25,native,1.3463529094783058e-09,1.3463529094783058e-09,104.33515869615918,1102.9326885029377,-17.18268850293779,0.0,2.0,2.0086629326208514,4343.0,1.290411522159182e-09,1.290411522159182e-09,-0.008143156663600298,1102.9408316596014,17.190831659601372
calibration,4.0,0.25,0.25,quarter,6.989889815187468e-10,1.5065132499366804e-12,104.33515869615918,1104.4362674666766,-18.686267466676494,1.5126709640457825,2.0,0.4961179511784775,4343.0,6.699457692438227e-10,1.4439171500413299e-12,1.5998745200228963,1102.8363929466536,17.086392946653632
calibration,4.0,0.25,0.5,5minute,8.866477828159555e-10,4.487248888146493e-12,104.33515869615918,2189.280298368887,-17.780298368887173,0.6012237723375216,2.0,1.4075087672346376,4343.0,8.498072882584258e-10,4.300802283930085e-12,0.6303098220908111,2188.649988546796,17.149988546796067
calibration,4.0,0.25,0.5,envelope,1.3478970664495076e-09,0.0,104.33515869615918,2188.6826885029436,-17.182688502943588,7.136069513080656e-12,2.0,2.00866293262372,4343.0,1.291891518922017e-09,0.0,-0.008143156666296987,2188.69083165961,17.190831659610012
calibration,4.0,0.25,0.5,gross,1.3478970664495076e-09,0.0,104.33515869615918,2188.6826885029436,-17.182688502943588,7.136069513080656e-12,2.0,2.00866293262372,4343.0,1.291891518922017e-09,,-0.008143156666296987,2188.69083165961,17.190831659610012
calibration,4.0,0.25,0.5,minute,9.345162007484936e-10,2.2383269767184393e-11,104.33515869615918,2188.812412202909,-17.312412202909137,0.1303653511582541,2.0,1.878308681486876,4343.0,8.956867583533904e-10,2.1453237860468572e-11,0.12945884948204692,2188.682953353427,17.18295335342691
calibration,4.0,0.25,0.5,native,1.3463529094783058e-09,1.3463529094783058e-09,104.33515869615918,2188.6826885029377,-17.18268850293779,0.0,2.0,2.0086629326208514,4343.0,1.290411522159182e-09,1.290411522159182e-09,-0.008143156663600298,2188.6908316596014,17.190831659601372
calibration,4.0,0.25,0.5,quarter,6.989889815187468e-10,1.5065132499366804e-12,104.33515869615918,2190.1862674666763,-18.686267466676494,1.5126709640457825,2.0,0.4961179511784775,4343.0,6.699457692438227e-10,1.4439171500413299e-12,1.5998745200228963,2188.5863929466536,17.086392946653632
calibration,4.0,0.25,0.75,5minute,8.866477828159555e-10,4.487248888146493e-12,104.33515869615918,3275.030298368887,-17.780298368887173,0.6012237723375216,2.0,1.4075087672346376,4343.0,8.498072882584258e-10,4.300802283930085e-12,0.6303098220908111,3274.399988546796,17.149988546796067
calibration,4.0,0.25,0.75,envelope,1.3478970664495076e-09,0.0,104.33515869615918,3274.4326885029436,-17.182688502943588,7.136069513080656e-12,2.0,2.00866293262372,4343.0,1.291891518922017e-09,0.0,-0.008143156666296987,3274.44083165961,17.190831659610012
calibration,4.0,0.25,0.75,gross,1.3478970664495076e-09,0.0,104.33515869615918,3274.4326885029436,-17.182688502943588,7.136069513080656e-12,2.0,2.00866293262372,4343.0,1.291891518922017e-09,,-0.008143156666296987,3274.44083165961,17.190831659610012
calibration,4.0,0.25,0.75,minute,9.345162007484936e-10,2.2383269767184393e-11,104.33515869615918,3274.562412202909,-17.312412202909137,0.1303653511582541,2.0,1.878308681486876,4343.0,8.956867583533904e-10,2.1453237860468572e-11,0.12945884948204692,3274.432953353427,17.18295335342691
calibration,4.0,0.25,0.75,native,1.3463529094783058e-09,1.3463529094783058e-09,104.33515869615918,3274.4326885029377,-17.18268850293779,0.0,2.0,2.0086629326208514,4343.0,1.290411522159182e-09,1.290411522159182e-09,-0.008143156663600298,3274.4408316596014,17.190831659601372
calibration,4.0,0.25,0.75,quarter,6.989889815187468e-10,1.5065132499366804e-12,104.33515869615918,3275.936267466677,-18.686267466676494,1.5126709640457825,2.0,0.4961179511784775,4343.0,6.699457692438227e-10,1.4439171500413299e-12,1.5998745200228963,3274.336392946654,17.086392946654087
calibration,4.0,0.5,0.25,5minute,8.081441113977742e-10,4.5168769181238975e-12,208.67031739231837,1121.3061842648503,-35.55618426485035,1.202312080153468,2.0,0.8148053015472227,4343.0,3.8728273455318176e-10,2.1645996299664296e-12,1.2608454238859332,1120.0453388409644,34.295338840964405
calibration,4.0,0.5,0.25,envelope,1.338462318382747e-09,0.0,208.67031739231837,1120.111045134857,-34.36104513485709,3.706368545408623e-12,2.0,2.016970122881488,4343.0,6.414243938040892e-10,0.0,-0.015951915508598535,1120.1269970503656,34.37699705036562
calibration,4.0,0.5,0.25,gross,1.338462318382747e-09,0.0,208.67031739231837,1120.111045134857,-34.36104513485709,3.706368545408623e-12,2.0,2.016970122881488,4343.0,6.414243938040892e-10,,-0.015951915508598535,1120.1269970503656,34.37699705036562
calibration,4.0,0.5,0.25,minute,9.320901183600037e-10,2.243321535873991e-11,208.67031739231837,1120.3705651342111,-34.62056513421107,0.2607913349918711,2.0,1.7562032006514368,4343.0,4.466807402260252e-10,1.0750554098484219e-11,0.2593582971793226,1120.111206837032,34.36120683703189
calibration,4.0,0.5,0.25,native,1.3398689465525808e-09,1.3398689465525808e-09,208.67031739231837,1120.1110451348616,-34.36104513486161,0.0,2.0,2.016970122881287,4343.0,6.420984849673231e-10,6.420984849673231e-10,-0.01595191550840985,1120.12699705037,34.37699705036994
calibration,4.0,0.5,0.25,quarter,1.2179326927433514,1.5063618113512605e-12,208.67031739231837,1123.1171384957038,-37.36713849570384,1.966341180175248,2.0,0.28871032068779,4343.0,0.5836636029328176,7.21886001888409e-13,1.8205209354385212,1121.2966175602653,35.546617560265304
calibration,4.0,0.5,0.5,5minute,8.078897205614732e-10,4.511104429175355e-12,208.67031739231837,2207.060596737774,-35.56059673777428,1.2024475446804748,2.0,0.8150175344638422,4343.0,3.8716082414470583e-10,2.161833309858865e-12,1.260619644187402,2205.7999770935867,34.299977093586676
calibration,4.0,0.5,0.5,envelope,1.3383859009595706e-09,0.0,208.67031739231837,2205.8653770058872,-34.365377005887105,5.5986326685797386e-12,2.0,2.017325865244294,4343.0,6.413877726764984e-10,0.0,-0.016286313329636384,2205.881663319217,34.38166331921684
calibration,4.0,0.5,0.5,gross,1.3383859009595706e-09,0.0,208.67031739231837,2205.8653770058872,-34.365377005887105,5.5986326685797386e-12,2.0,2.017325865244294,4343.0,6.413877726764984e-10,,-0.016286313329636384,2205.881663319217,34.38166331921684
calibration,4.0,0.5,0.5,minute,9.326519286657835e-10,2.2415592990632335e-11,208.67031739231837,2206.124824405818,-34.62482440581816,0.2607307023286966,2.0,1.7566173629615642,4343.0,4.46949973681363e-10,1.0742109021902272e-11,0.25891769897705935,2205.8659067068406,34.36590670684063
calibration,4.0,0.5,0.5,native,1.3397783948735843e-09,1.3397783948735843e-09,208.67031739231837,2205.865377005892,-34.36537700589192,0.0,2.0,2.01732586524182,4343.0,6.420550903532122e-10,6.420550903532122e-10,-0.016286313327310804,2205.881663319219,34.381663319219115
calibration,4.0,0.5,0.5,quarter,1.2173437970631267,1.5102384558400795e-12,208.67031739231837,2208.872534933353,-37.372534933353066,1.966685391936927,2.0,0.2872824945118641,4343.0,0.5833813894931756,7.237437862332378e-13,1.8220398994554639,2207.0504950338977,35.55049503389773
calibration,4.0,0.5,0.75,5minute,8.095130325894616e-10,4.50894372248052e-12,208.67031739231837,3292.7914601021184,-35.541460102118386,1.202824060926793,2.0,0.8146410182175239,4343.0,3.8793875559574995e-10,2.160797845533207e-12,1.2610201933856129,3291.5304399087327,34.28043990873266
calibration,4.0,0.5,0.75,envelope,1.3396341741216948e-09,0.0,208.67031739231837,3291.595961962956,-34.345961962956366,3.852473895449293e-12,2.0,2.017325865242548,4343.0,6.419859761860936e-10,0.0,-0.016286313327994992,3291.612248276284,34.362248276283935
calibration,4.0,0.5,0.75,gross,1.3396341741216948e-09,0.0,208.67031739231837,3291.595961962956,-34.345961962956366,3.852473895449293e-12,2.0,2.017325865242548,4343.0,6.419859761860936e-10,,-0.016286313327994992,3291.612248276284,34.362248276283935
calibration,4.0,0.5,0.75,minute,9.340122921640435e-10,2.2420280008383632e-11,208.67031739231837,3291.855207933513,-34.60520793351325,0.2605503272786547,2.0,1.7567977380116062,4343.0,4.476018936646457e-10,1.074435515724623e-11,0.25872581062595085,3291.596482122887,34.34648212288721
calibration,4.0,0.5,0.75,native,1.3421216088244234e-09,1.3421216088244234e-09,208.67031739231837,3291.5959619629593,-34.34596196295952,0.0,2.0,2.01732586524182,4343.0,6.431780166898956e-10,6.431780166898956e-10,-0.016286313327310804,3291.6122482762867,34.362248276286664
calibration,4.0,0.5,0.75,quarter,1.2196856943626508,1.5117668539485664e-12,208.67031739231837,3294.605344849542,-37.35534484954157,1.968658374117852,2.0,0.2872824945118641,4343.0,0.5845036848578399,7.244762325761517e-13,1.8220398994554639,3292.7833049500864,35.5333049500864
calibration,4.0,0.75,0.25,5minute,0.25527213710190744,4.484733922068893e-12,313.00547608849115,1138.8653714156287,-53.11537141562865,1.6862679241010872,2.0,0.476797022012368,4343.0,0.08155516647566202,1.4327972718282393e-12,1.6204286999868425,1137.2449427156419,51.494942715641855
calibration,4.0,0.75,0.25,envelope,1.3516478619237938e-09,0.0,313.00547608849115,1137.0722495338473,-51.32224953384739,1.289901518930492e-11,2.0,2.010327342729104,4343.0,4.318288225544218e-10,0.0,-0.009707702165357723,1137.0819572360126,51.33195723601261
calibration,4.0,0.75,0.25,gross,1.3516478619237938e-09,0.0,313.00547608849115,1137.0722495338473,-51.32224953384739,1.289901518930492e-11,2.0,2.010327342729104,4343.0,4.318288225544218e-10,,-0.009707702165357723,1137.0819572360126,51.33195723601261
calibration,4.0,0.75,0.25,minute,9.43564987098361e-10,2.2372168909744563e-11,313.00547608849115,1137.460741702361,-51.71074170236101,0.390713925210759,2.0,1.61966096182023,4343.0,3.0145318826038734e-10,7.147532749049933e-12,0.4046159980635851,1137.0561257042975,51.30612570429753
calibration,4.0,0.75,0.25,native,1.3533501812869483e-09,1.3533501812869483e-09,313.00547608849115,1137.0722495338582,-51.3222495338581,0.0,2.0,2.0103273427184045,4343.0,4.3237268504028876e-10,4.3237268504028876e-10,-0.009707702155300249,1137.0819572360135,51.33195723601352
calibration,4.0,0.75,0.25,quarter,2.806488646973509,1.5145772660688758e-12,313.00547608849115,1141.5609390320399,-55.81093903203989,1.982694618013652,2.0,0.4760266464627812,4343.0,0.8966260533346304,4.838820345880092e-13,1.62124824844385,1139.939690783596,54.189690783596006
calibration,4.0,0.75,0.5,5minute,0.25527213710190744,4.484733922068893e-12,313.00547608849115,2224.6153714156285,-53.11537141562865,1.6862679241010872,2.0,0.476797022012368,4343.0,0.08155516647566202,1.4327972718282393e-12,1.6204286999868425,2222.9949427156416,51.49494271564163
calibration,4.0,0.75,0.5,envelope,1.3516478619237938e-09,0.0,313.00547608849115,2222.8222495338473,-51.32224953384739,1.289901518930492e-11,2.0,2.010327342729104,4343.0,4.318288225544218e-10,0.0,-0.009707702165357723,2222.831957236013,51.33195723601284
calibration,4.0,0.75,0.5,gross,1.3516478619237938e-09,0.0,313.00547608849115,2222.8222495338473,-51.32224953384739,1.289901518930492e-11,2.0,2.010327342729104,4343.0,4.318288225544218e-10,,-0.009707702165357723,2222.831957236013,51.33195723601284
calibration,4.0,0.75,0.5,minute,9.43564987098361e-10,2.2372168909744563e-11,313.00547608849115,2223.210741702361,-51.71074170236101,0.390713925210759,2.0,1.61966096182023,4343.0,3.0145318826038734e-10,7.147532749049933e-12,0.4046159980635851,2222.8061257042973,51.3061257042973
calibration,4.0,0.75,0.5,native,1.3533501812869483e-09,1.3533501812869483e-09,313.00547608849115,2222.822249533858,-51.3222495338581,0.0,2.0,2.0103273427184045,4343.0,4.3237268504028876e-10,4.3237268504028876e-10,-0.009707702155300249,2222.8319572360133,51.331957236013295
calibration,4.0,0.75,0.5,quarter,2.806488646973509,1.5145772660688758e-12,313.00547608849115,2227.31093903204,-55.81093903203989,1.982694618013652,2.0,0.4760266464627812,4343.0,0.8966260533346304,4.838820345880092e-13,1.62124824844385,2225.6896907835962,54.189690783596234
calibration,4.0,0.75,0.75,5minute,0.25527213710190744,4.484733922068893e-12,313.00547608849115,3310.3653714156285,-53.11537141562865,1.6862679241010872,2.0,0.476797022012368,4343.0,0.08155516647566202,1.4327972718282393e-12,1.6204286999868425,3308.7449427156416,51.49494271564163
calibration,4.0,0.75,0.75,envelope,1.3516478619237938e-09,0.0,313.00547608849115,3308.5722495338473,-51.32224953384739,1.289901518930492e-11,2.0,2.010327342729104,4343.0,4.318288225544218e-10,0.0,-0.009707702165357723,3308.581957236013,51.33195723601284
calibration,4.0,0.75,0.75,gross,1.3516478619237938e-09,0.0,313.00547608849115,3308.5722495338473,-51.32224953384739,1.289901518930492e-11,2.0,2.010327342729104,4343.0,4.318288225544218e-10,,-0.009707702165357723,3308.581957236013,51.33195723601284
calibration,4.0,0.75,0.75,minute,9.43564987098361e-10,2.2372168909744563e-11,313.00547608849115,3308.9607417023612,-51.71074170236101,0.390713925210759,2.0,1.61966096182023,4343.0,3.0145318826038734e-10,7.147532749049933e-12,0.4046159980635851,3308.5561257042978,51.306125704297756
calibration,4.0,0.75,0.75,native,1.3533501812869483e-09,1.3533501812869483e-09,313.00547608849115,3308.572249533858,-51.3222495338581,0.0,2.0,2.0103273427184045,4343.0,4.3237268504028876e-10,4.3237268504028876e-10,-0.009707702155300249,3308.5819572360133,51.331957236013295
calibration,4.0,0.75,0.75,quarter,2.806488646973509,1.5145772660688758e-12,313.00547608849115,3313.0609390320396,-55.81093903203989,1.982694618013652,2.0,0.4760266464627812,4343.0,0.8966260533346304,4.838820345880092e-13,1.62124824844385,3311.439690783596,54.18969078359578
development,0.25,0.25,0.25,5minute,1.0304314147972284,0.5906603106436331,100.50238914345823,1073.6718818685663,30.57811813143373,0.0551245363517327,0.1341375778351311,0.1274389858386269,4417.0,1.0252805167908787,0.587707730808785,0.007126161698408741,1073.664755706868,-30.585244293132064
development,0.25,0.25,0.25,envelope,0.6135768247035378,0.6135768246287054,100.50238914345823,1073.1861940271506,31.063805972849472,1.4604983888943934e-13,0.1340337440735013,0.1400284178960054,4417.0,0.6105096902997116,0.6105096902252533,-0.005634993393153852,1073.1918290205438,-31.058170979456236
development,0.25,0.25,0.25,gross,0.5333648845892114,0.0,100.50238914345823,1073.096588783789,31.15341121621098,0.0096869097392233,0.1360454336470843,0.1404384459383548,4417.0,0.5306987118762723,,-0.004129431553794279,1073.1007182153428,-31.149281784657205
development,0.25,0.25,0.25,minute,0.7123408421975156,0.6106788583352827,100.50238914345823,1073.3057209114124,30.944279088587482,0.0236145599988028,0.1340021548291268,0.1366527145529644,4417.0,0.7087800083843901,0.607626210222319,-0.0024915261404073416,1073.3082124375528,-30.94178756244719
development,0.25,0.25,0.25,native,0.6135768247034837,0.6135768247034837,100.50238914345823,1073.1861940271508,31.063805972849256,0.0,0.1340337440734993,0.1400284178959303,4417.0,0.6105096902996577,0.6105096902996577,-0.005634993393085131,1073.191829020544,-31.05817097945601
development,0.25,0.25,0.25,quarter,1.6278608495219107,0.5085238994809672,100.50238914345823,1074.3330181330577,29.916981866942194,0.0883295996413386,0.1360017984144924,0.1069414741102094,4417.0,1.6197235343313918,0.5059819013407677,0.030915238621577648,1074.302102894436,-29.947897105563925
development,0.25,0.25,0.5,5minute,1.0304314147972284,0.5906603106436331,100.50238914345823,2177.9218818685663,30.57811813143373,0.0551245363517327,0.1341375778351311,0.1274389858386269,4417.0,1.0252805167908787,0.587707730808785,0.007126161698408741,2177.9147557068677,-30.58524429313229
development,0.25,0.25,0.5,envelope,0.6135768247035378,0.6135768246287054,100.50238914345823,2177.4361940271506,31.063805972849472,1.4604983888943934e-13,0.1340337440735013,0.1400284178960054,4417.0,0.6105096902997116,0.6105096902252533,-0.005634993393153852,2177.4418290205435,-31.058170979456463
development,0.25,0.25,0.5,gross,0.5333648845892114,0.0,100.50238914345823,2177.346588783789,31.15341121621098,0.0096869097392233,0.1360454336470843,0.1404384459383548,4417.0,0.5306987118762723,,-0.004129431553794279,2177.3507182153426,-31.149281784657433
development,0.25,0.25,0.5,minute,0.7123408421975156,0.6106788583352827,100.50238914345823,2177.5557209114127,30.944279088587482,0.0236145599988028,0.1340021548291268,0.1366527145529644,4417.0,0.7087800083843901,0.607626210222319,-0.0024915261404073416,2177.5582124375533,-30.941787562446734
development,0.25,0.25,0.5,native,0.6135768247034837,0.6135768247034837,100.50238914345823,2177.4361940271506,31.063805972849256,0.0,0.1340337440734993,0.1400284178959303,4417.0,0.6105096902996577,0.6105096902996577,-0.005634993393085131,2177.4418290205435,-31.058170979456463
development,0.25,0.25,0.5,quarter,1.6278608495219107,0.5085238994809672,100.50238914345823,2178.583018133058,29.916981866942194,0.0883295996413386,0.1360017984144924,0.1069414741102094,4417.0,1.6197235343313918,0.5059819013407677,0.030915238621577648,2178.5521028944363,-29.947897105563698
development,0.25,0.25,0.75,5minute,1.0304314147972284,0.5906603106436331,100.50238914345823,3282.1718818685663,30.57811813143373,0.0551245363517327,0.1341375778351311,0.1274389858386269,4417.0,1.0252805167908787,0.587707730808785,0.007126161698408741,3282.1647557068677,-30.58524429313229
development,0.25,0.25,0.75,envelope,0.6135768247035378,0.6135768246287054,100.50238914345823,3281.6861940271506,31.063805972849472,1.4604983888943934e-13,0.1340337440735013,0.1400284178960054,4417.0,0.6105096902997116,0.6105096902252533,-0.005634993393153852,3281.6918290205435,-31.058170979456463
development,0.25,0.25,0.75,gross,0.5333648845892114,0.0,100.50238914345823,3281.5965887837892,31.15341121621098,0.0096869097392233,0.1360454336470843,0.1404384459383548,4417.0,0.5306987118762723,,-0.004129431553794279,3281.600718215343,-31.149281784656978
development,0.25,0.25,0.75,minute,0.7123408421975156,0.6106788583352827,100.50238914345823,3281.8057209114127,30.944279088587482,0.0236145599988028,0.1340021548291268,0.1366527145529644,4417.0,0.7087800083843901,0.607626210222319,-0.0024915261404073416,3281.8082124375533,-30.941787562446734
development,0.25,0.25,0.75,native,0.6135768247034837,0.6135768247034837,100.50238914345823,3281.6861940271506,31.063805972849256,0.0,0.1340337440734993,0.1400284178959303,4417.0,0.6105096902996577,0.6105096902996577,-0.005634993393085131,3281.6918290205435,-31.058170979456463
development,0.25,0.25,0.75,quarter,1.6278608495219107,0.5085238994809672,100.50238914345823,3282.8330181330575,29.916981866942194,0.0883295996413386,0.1360017984144924,0.1069414741102094,4417.0,1.6197235343313918,0.5059819013407677,0.030915238621577648,3282.802102894436,-29.947897105564152
development,0.25,0.5,0.25,5minute,15.742281593242078,15.093128425296175,201.00477828691646,1053.1632656041547,51.08673439584529,0.0226231225413692,0.1496278777112819,0.1516154955653952,4417.0,7.831794710258763,7.508840612610748,-0.0018683607828665065,1053.1651339649377,-51.084866035062305
development,0.25,0.5,0.25,envelope,15.394733747227248,15.394733747166073,201.00477828691646,1052.4320711446685,51.81792885533153,1.212363542890671e-13,0.1480633710495666,0.1550568357919084,4417.0,7.658889444534812,7.6588894445043785,-0.006573856857801296,1052.4386450015263,-51.81135499847369
development,0.25,0.5,0.25,gross,14.970317094027907,0.0,201.00477828691646,1051.9180295656436,52.3319704343564,0.0295561231969436,0.1514883565840892,0.1651514246456063,4417.0,7.4477419002741865,,-0.01284328397782607,1051.9308728496214,-52.31912715037856
development,0.25,0.5,0.25,minute,15.483182444188943,15.350290918357729,201.00477828691646,1052.6369597779096,51.613040222090476,0.0058913715114893,0.1480521304044932,0.1541616650116878,4417.0,7.702892725310278,7.636779110020236,-0.005742962530762924,1052.6427027404404,-51.60729725955957
development,0.25,0.5,0.25,native,15.394733747227965,15.394733747227965,201.00477828691646,1052.4320711446687,51.81792885533115,0.0,0.1480633710495644,0.1550568357918756,4417.0,7.65888944453517,7.65888944453517,-0.006573856857772517,1052.4386450015265,-51.81135499847346
development,0.25,0.5,0.25,quarter,16.19460714679886,14.477253937265573,201.00477828691646,1054.086308063274,50.16369193672603,0.0474390733458931,0.1508938356344161,0.1539650590776098,4417.0,8.056826949497934,7.2024426785519395,-0.0028869500366020665,1054.0891950133105,-50.16080498668953
development,0.25,0.5,0.5,5minute,15.742281593242078,15.093128425296175,201.00477828691646,2157.4132656041547,51.08673439584529,0.0226231225413692,0.1496278777112819,0.1516154955653952,4417.0,7.831794710258763,7.508840612610748,-0.0018683607828665065,2157.4151339649375,-51.08486603506253
development,0.25,0.5,0.5,envelope,15.394733747227248,15.394733747166073,201.00477828691646,2156.6820711446685,51.81792885533153,1.212363542890671e-13,0.1480633710495666,0.1550568357919084,4417.0,7.658889444534812,7.6588894445043785,-0.006573856857801296,2156.6886450015263,-51.81135499847369
development,0.25,0.5,0.5,gross,14.970317094027907,0.0,201.00477828691646,2156.168029565644,52.3319704343564,0.0295561231969436,0.1514883565840892,0.1651514246456063,4417.0,7.4477419002741865,,-0.01284328397782607,2156.1808728496217,-52.319127150378336
development,0.25,0.5,0.5,minute,15.483182444188943,15.350290918357729,201.00477828691646,2156.8869597779094,51.613040222090476,0.0058913715114893,0.1480521304044932,0.1541616650116878,4417.0,7.702892725310278,7.636779110020236,-0.005742962530762924,2156.89270274044,-51.6072972595598
development,0.25,0.5,0.5,native,15.394733747227965,15.394733747227965,201.00477828691646,2156.682071144669,51.81792885533115,0.0,0.1480633710495644,0.1550568357918756,4417.0,7.65888944453517,7.65888944453517,-0.006573856857772517,2156.6886450015268,-51.811354998473234
development,0.25,0.5,0.5,quarter,16.19460714679886,14.477253937265573,201.00477828691646,2158.336308063274,50.16369193672603,0.0474390733458931,0.1508938356344161,0.1539650590776098,4417.0,8.056826949497934,7.2024426785519395,-0.0028869500366020665,2158.3391950133105,-50.16080498668953
development,0.25,0.5,0.75,5minute,15.742281593242078,15.093128425296175,201.00477828691646,3261.6632656041547,51.08673439584529,0.0226231225413692,0.1496278777112819,0.1516154955653952,4417.0,7.831794710258763,7.508840612610748,-0.0018683607828665065,3261.6651339649375,-51.08486603506253
development,0.25,0.5,0.75,envelope,15.394733747227248,15.394733747166073,201.00477828691646,3260.9320711446685,51.81792885533153,1.212363542890671e-13,0.1480633710495666,0.1550568357919084,4417.0,7.658889444534812,7.6588894445043785,-0.006573856857801296,3260.9386450015263,-51.81135499847369
development,0.25,0.5,0.75,gross,14.970317094027907,0.0,201.00477828691646,3260.418029565644,52.3319704343564,0.0295561231969436,0.1514883565840892,0.1651514246456063,4417.0,7.4477419002741865,,-0.01284328397782607,3260.4308728496217,-52.319127150378336
development,0.25,0.5,0.75,minute,15.483182444188943,15.350290918357729,201.00477828691646,3261.1369597779094,51.613040222090476,0.0058913715114893,0.1480521304044932,0.1541616650116878,4417.0,7.702892725310278,7.636779110020236,-0.005742962530762924,3261.14270274044,-51.6072972595598
development,0.25,0.5,0.75,native,15.394733747227965,15.394733747227965,201.00477828691646,3260.932071144669,51.81792885533115,0.0,0.1480633710495644,0.1550568357918756,4417.0,7.65888944453517,7.65888944453517,-0.006573856857772517,3260.9386450015268,-51.811354998473234
development,0.25,0.5,0.75,quarter,16.19460714679886,14.477253937265573,201.00477828691646,3262.586308063274,50.16369193672603,0.0474390733458931,0.1508938356344161,0.1539650590776098,4417.0,8.056826949497934,7.2024426785519395,-0.0028869500366020665,3262.5891950133105,-50.16080498668953
development,0.25,0.75,0.25,5minute,50.09302821762414,49.176097638338895,301.5071674303827,1041.7023637872335,62.547636212766506,0.0237065447904177,0.163050873346137,0.1616390829856498,4417.0,16.614208094801096,16.310092412543906,0.0015019046388161615,1041.7008618825946,-62.54913811740539
development,0.25,0.75,0.25,envelope,49.985625006817536,49.98562500677143,301.5071674303827,1040.9480979345371,63.30190206546292,7.271960811294775e-14,0.1627074882213474,0.1668618824138676,4417.0,16.57858598613882,16.578585986123525,-0.0039051305409689876,1040.952003065078,-63.29799693492191
development,0.25,0.75,0.25,gross,49.08236999464403,0.0,301.5071674303827,1039.8299016999765,64.42009830002338,0.0382001463400166,0.1709031880767877,0.1627936617297271,4417.0,16.27900603921034,,0.008627155688362349,1039.8212745442881,-64.42872545571186
